Exch,ScripCode,TradeDate,OpenRate,HighRate,LowRate,CloseRate,Qty
N,79,37221,80,84,80,81.3,939
N,79,37222,81.5,82.75,80.3,80.5,304
N,79,37226,77.1,86.9,77.1,86.9,551
N,79,37227,90,93.85,90,93.85,1735
N,79,37228,101.35,101.4,99.15,101.35,3650
N,79,37229,109,109.05,94.5,96.35,2627
N,79,37230,88.5,99.85,88.5,93.25,420
N,79,37233,99.8,102.05,95.3,102.05,1948
N,79,37234,106.9,106.9,96.3,97.4,3748
N,79,37235,99,99,96.55,96.6,2404
N,79,37236,102,102,91.05,92.95,1215
N,79,37237,92,96.1,91,94.95,1236
N,79,37241,91,94.75,91,92.5,299
N,79,37242,92.1,92.5,90.25,91.15,357
N,79,37243,91.5,91.5,84.15,84.2,260
N,79,37244,79.25,80,79.25,79.65,200
N,79,37247,75.9,79.5,75.9,79.45,95
N,79,37249,76.8,76.8,76,76.3,600
N,79,37250,79,79,75.5,75.5,281
N,79,37251,76.95,76.95,69.95,70.05,1607
N,79,37254,73.45,79.4,72.95,77.75,5924
N,79,37255,81.7,81.7,76.5,76.85,4731
N,79,37256,78,78.75,76,77.05,1216
N,79,37257,80.6,80.6,77,78.8,1216
N,79,37258,77,80,77,78.95,3894
N,79,37261,75,82,75,80.35,2496
N,79,37262,81,81.1,78.2,79.05,1329
N,79,37263,77.15,80,76.2,76.9,995
N,79,37264,76.1,78.75,76.1,78.05,1767
N,79,37265,75.1,78.8,74.15,74.95,2452
N,79,37268,77.8,79.9,76.1,76.15,2483
N,79,37269,78.9,79.25,76.7,78.95,870
N,79,37270,79,81,77.6,79.4,2087
N,79,37271,79,80.4,76.2,79.4,1711
N,79,37272,80,81,79.1,80,870
N,79,37275,66,79.5,66,78.05,2790
N,79,37276,77.4,79,77.35,77.8,550
N,79,37277,74.6,80.5,74.6,78.25,953
N,79,37278,80.25,80.25,79.15,79.7,225
N,79,37279,79.95,84.5,79.8,82.75,5061
N,79,37282,85.9,86,82.15,82.9,3647
N,79,37283,80.1,84.2,80.1,83.55,2498
N,79,37284,82.75,83,81.05,82.9,2274
N,79,37285,82.9,82.95,80.5,80.95,3481
N,79,37286,83.5,84,81.65,83.8,2449
N,79,37289,83.45,83.45,79.5,80.1,3024
N,79,37290,77,82.45,77,79.7,3267
N,79,37291,83,84,79,79.75,11180
N,79,37292,80.2,80.2,78,78.3,3630
N,79,37293,79.45,80,78,79,3681
N,79,37296,82.95,82.95,77.5,78.95,4840
N,79,37297,79,79,77.9,78,4214
N,79,37298,79,79,77,77.65,4532
N,79,37299,79.25,82,79,80.95,12361
N,79,37300,82.25,88,81.5,86.75,18172
N,79,37303,89.4,91,86.3,87.75,5245
N,79,37304,87.5,89,86.1,86.85,4702
N,79,37305,84.05,86.6,84.05,85.45,3987
N,79,37306,92,96.5,87,94.1,28930
N,79,37307,95.9,97,94.3,95.5,14209
N,79,37310,99.75,106.8,96.1,104.95,35064
N,79,37311,110,111.7,106.35,106.75,22645
N,79,37312,108.4,108.95,103.05,103.85,18847
N,79,37313,103.45,103.55,92.05,94.05,15651
N,79,37314,85,94.95,85,93.55,6963
N,79,37317,101.6,101.9,95,95.85,6207
N,79,37318,99.95,99.95,94.8,95.05,4672
N,79,37319,95,97.15,92.1,93.5,4846
N,79,37320,93.5,94.7,90.6,91.65,3863
N,79,37321,91.25,93.85,86,91.85,7652
N,79,37324,93,95,87.3,88.7,5156
N,79,37325,89.15,94.8,89.15,92.8,6379
N,79,37326,97.7,97.7,89.15,90.05,3998
N,79,37327,93.1,93.7,90.05,91.4,3582
N,79,37328,93.3,94,92,92.95,3455
N,79,37331,95.45,100.5,95.45,99.25,18027
N,79,37332,101,105,98.7,99.4,12626
N,79,37333,104,104,97.55,97.85,3707
N,79,37334,98,98,96,96.15,1801
N,79,37335,98,98.75,96.2,98.05,3928
N,79,37339,97.75,97.8,96.2,97.3,1396
N,79,37340,97.8,98,95,97.25,1797
N,79,37341,98.25,100.8,98,98.75,3819
N,79,37345,98.25,98.95,98,98.8,790
N,79,37346,96.2,99.85,96,97.6,1800
N,79,37347,98,98.45,96,97.7,2463
N,79,37348,100,111,100,107.55,32132
N,79,37349,109.5,114,105.05,112.3,27097
N,79,37352,116,122.45,115.1,118.95,23381
N,79,37353,121,123.7,116.1,122.35,20062
N,79,37354,124.85,137,122,135.25,20992
N,79,37355,140,145.9,136.9,142.25,30990
N,79,37356,146.25,146.25,133.5,135.6,16755
N,79,37359,136,138.9,124,125.3,20630
N,79,37360,127.8,130.5,123.2,127.25,16078
N,79,37361,132,132,128.5,129.5,20535
N,79,37362,129.6,130.5,123.5,125.2,8046
N,79,37363,129,129,122,123.2,7227
N,79,37366,122.15,124.8,118,124.2,3345
N,79,37367,125,138.95,124.75,135.8,26084
N,79,37368,137.05,141.5,130.55,137.55,19238
N,79,37369,138.45,138.8,134.1,134.95,6326
N,79,37370,122.5,137,122.5,131.85,3136
N,79,37373,128.05,132,128.05,131.05,2615
N,79,37374,124.6,133.85,124.6,131.35,4985
N,79,37376,131.05,135.7,130.5,134.25,7886
N,79,37377,134.5,136,126.25,134.8,6465
N,79,37380,135.5,146,133.85,139.75,9658
N,79,37381,139.85,142,138,141.4,6763
N,79,37382,133,145,133,141.95,11417
N,79,37383,141.5,141.95,137.2,139.6,5774
N,79,37384,136.05,138,134,134.65,6952
N,79,37387,134,135,130.05,130.5,2411
N,79,37388,131.3,133.95,126.5,127.05,3575
N,79,37389,125.25,131.4,123,123.35,7607
N,79,37390,121,123.45,120,122.05,5643
N,79,37391,119.55,122.25,117.3,117.95,4558
N,79,37394,120.5,121.5,112.05,116.45,6451
N,79,37395,109,113,106.55,108.15,7392
N,79,37396,109.95,114.75,109.95,112.3,4596
N,79,37397,112,112,108.75,109.3,2484
N,79,37398,112.5,117,112,114.95,8719
N,79,37401,119,119,115.1,116.3,3534
N,79,37402,109.35,115,109.35,113.6,2904
N,79,37403,112.3,114.85,111.5,113.6,5128
N,79,37404,114,118.75,110.35,110.35,3480
N,79,37405,114.65,114.65,109.25,110.3,735
N,79,37408,112.5,114,110,113.05,2606
N,79,37409,112.5,117,110,110.95,2634
N,79,37410,115,116.95,111,111.65,3092
N,79,37411,114,114,112,113.4,800
N,79,37412,113,113.8,111.6,112,1321
N,79,37415,115.7,123,111.7,121.75,6454
N,79,37416,122,128,122,125.75,5547
N,79,37417,130,134.95,126.5,131.2,16222
N,79,37418,134,137.5,133.65,134.2,17268
N,79,37419,133.7,137,131,135.25,5326
N,79,37422,130,137.75,130,133,16333
N,79,37423,135.95,136,131.45,132.15,3453
N,79,37424,134.45,134.45,127,129.45,5286
N,79,37425,130,131.95,126.55,130.2,2592
N,79,37426,127.5,129.5,125,125.8,3309
N,79,37429,124.5,126,124.5,125.3,1606
N,79,37430,127,128,125.75,126,600
N,79,37431,126.1,129.9,124,128.95,4942
N,79,37432,128.05,136,128,129.15,19977
N,79,37433,122.25,131.7,110.25,126.75,8018
N,79,37436,127,131,123.05,128.4,9233
N,79,37437,128.2,132.45,128.1,129.3,8810
N,79,37438,129.05,130.9,128,129.2,2774
N,79,37439,130,135,126.55,128.7,14126
N,79,37440,131,132.9,128,128.6,10915
N,79,37443,139,139.45,132.5,137.65,24094
N,79,37444,140,145,137,142.3,62974
N,79,37445,146.95,146.95,137,140.1,20689
N,79,37446,148,151,140.1,141.55,114605
N,79,37447,144,147.4,140.5,143,37021
N,79,37450,143.15,144,135,136.5,20958
N,79,37451,136.1,143,134,135.7,22441
N,79,37452,138,139.5,134.3,135.7,8490
N,79,37453,138.45,144,136.05,142.15,22042
N,79,37454,143.9,144.35,138,138.95,15216
N,79,37457,137,139.35,132,132.2,9165
N,79,37458,132,134,131.15,133.35,6531
N,79,37459,133.2,135,130.1,131.2,5252
N,79,37460,137.9,138,132,134.05,6752
N,79,37461,131,132.25,125.7,130.4,11116
N,79,37464,131,133.65,123.7,126.4,9631
N,79,37465,131.55,131.55,123,123.7,2827
N,79,37466,123.05,124.9,120.4,123.25,9282
N,79,37467,126.95,128.5,124.1,125.4,4571
N,79,37468,124.85,124.85,122,123.75,1015
N,79,37471,124,128,122.7,127.1,1451
N,79,37472,125.5,126,122.35,124.55,3344
N,79,37473,126.45,126.65,124.4,125.7,1990
N,79,37474,124.1,125,122,122.35,1466
N,79,37475,122,124,121.4,123.7,2109
N,79,37478,126.4,126.4,123,124.5,1503
N,79,37479,142,142,124.5,129,4132
N,79,37480,130,130,128.6,129.6,5641
N,79,37482,131.3,131.3,129.75,130.65,2690
N,79,37485,129,130,127.65,129.7,1065
N,79,37486,129,130.9,128.55,130.3,3081
N,79,37487,129.2,130.4,128.05,129.9,590
N,79,37488,129,129.4,127.05,128.4,405
N,79,37489,128.2,130.8,128.1,128.85,3796
N,79,37492,130,130.3,128.1,128.6,2831
N,79,37493,129,129.45,126.85,127.2,1547
N,79,37494,125.3,128.4,124.5,125.85,1725
N,79,37495,123,126,122,123.6,2493
N,79,37496,123.5,124.95,122.2,123.4,405
N,79,37499,125,126,123.85,124.95,1495
N,79,37500,123.05,124.7,123.05,123.3,651
N,79,37501,122,129.95,122,129.2,10015
N,79,37502,128.95,128.95,127,127.1,2175
N,79,37503,126,126.9,124.5,124.5,850
N,79,37506,117,125,117,121.35,3073
N,79,37508,120,123.85,119.05,122,2672
N,79,37509,120.1,120.5,118.7,120.5,905
N,79,37510,121.95,122,120,120.3,1694
N,79,37513,119.9,120.5,118.05,118.7,509
N,79,37514,119.5,120,118.65,118.7,1412
N,79,37515,118,118.5,117.7,118.5,200
N,79,37516,118,118,111.5,112.35,1671
N,79,37517,112,115,111.65,114.75,3068
N,79,37520,117.95,117.95,113.25,115.8,1239
N,79,37521,115,116,113,114.7,859
N,79,37522,110,113.9,110,113.3,720
N,79,37523,116.45,117,113.05,115,1548
N,79,37524,115,116.5,113.55,115,675
N,79,37527,110,114,110,112.3,645
N,79,37528,112,112.8,111.75,111.85,550
N,79,37530,113.9,113.9,112,113.1,1405
N,79,37531,113.5,114.35,112,112.55,665
N,79,37534,114.9,114.9,113,114.45,1223
N,79,37535,112.05,117,112.05,116,1689
N,79,37536,113.5,120,112.3,113.45,1702
N,79,37537,118.9,118.9,112.6,113.05,1583
N,79,37538,115.9,116.2,113,113.5,1116
N,79,37541,113.55,115.5,113.55,115.15,310
N,79,37543,115.75,117,115,116.85,1180
N,79,37544,116,118.55,116,117.55,1451
N,79,37545,117.05,119.5,117.05,118,658
N,79,37548,118,120.7,117.55,120,3472
N,79,37549,118.55,120,117.1,118.2,2414
N,79,37550,119.95,119.95,116.25,117.2,1805
N,79,37551,117,120.2,115.25,119.45,5229
N,79,37552,121.9,123,117.05,121.35,5253
N,79,37555,123.85,124.5,121.4,122.85,4010
N,79,37556,123,124.85,123,123.65,2125
N,79,37557,123.8,124.4,122.85,123.4,3095
N,79,37558,124.25,126,124,124.6,1276
N,79,37559,125.75,125.75,122.5,123.4,1507
N,79,37562,125.9,126,124.7,125.2,1051
N,79,37563,122,127.4,122,125.9,600
N,79,37565,124.3,127.4,124.3,125.65,1248
N,79,37566,123.55,127,123.55,127,1480
N,79,37569,130,130,126,126.1,532
N,79,37570,125.05,128.5,124.75,125.55,66
N,79,37571,126.5,126.5,125,125.1,1416
N,79,37572,126,126,123,124.25,1749
N,79,37573,124.45,125.7,124.4,124.65,275
N,79,37576,124,125,123.5,123.95,2104
N,79,37578,122,124.9,121.05,123.05,3391
N,79,37579,124,124.5,123.25,123.45,855
N,79,37580,128.9,128.9,121.75,121.9,5001
N,79,37583,124,127,122,126.1,11738
N,79,37584,130,134.9,128.25,133.75,14217
N,79,37585,132.1,135.6,131,131.55,7667
N,79,37586,131.55,134.1,131.55,132.35,11236
N,79,37587,133,133,130.1,131.9,5220
N,79,37590,130,137,130,136.7,4101
N,79,37591,139.1,141.95,137,138.35,9184
N,79,37592,136,140,135,137.5,8379
N,79,37593,139.85,143,139.85,141.95,7573
N,79,37594,143.2,152,140.25,150.15,25475
N,79,37597,156.4,157,146,147.9,19299
N,79,37598,148,149.85,145.05,147.25,6320
N,79,37599,148,149.95,144.55,145,6493
N,79,37600,144,146,143,144.5,6582
N,79,37601,144,146,143.35,143.95,4380
N,79,37604,143.6,146,141.25,141.9,2235
N,79,37605,140,155.8,140,151.65,33579
N,79,37606,152,166.85,152,166.85,50842
N,79,37607,174.8,176.5,160.25,163.25,90043
N,79,37608,166,171.9,161.6,162.85,49933
N,79,37611,167.2,167.2,157,158.05,12632
N,79,37612,163.2,165.5,159.25,164.7,14957
N,79,37614,162,178,162,172.65,39906
N,79,37615,177.2,177.65,172,176.35,21903
N,79,37618,177.25,177.25,172.1,175.35,10183
N,79,37619,181,192.9,175.8,188.4,58274
N,79,37620,186,188,181.25,183.2,15429
N,79,37621,189,189,178,180.25,10419
N,79,37622,189,190.5,177.25,182,40225
N,79,37625,189.2,189.2,175.65,176.9,11888
N,79,37626,176.75,178.85,173.5,174.45,4931
N,79,37627,184,184,175.1,180.3,15433
N,79,37628,186.2,188.75,182.05,184.9,23152
N,79,37629,186,187,178.5,179.95,10459
N,79,37632,182.4,182.5,170,171.85,7737
N,79,37633,173.5,177,171,171.95,7970
N,79,37634,170.2,177,170.05,176.05,5915
N,79,37635,177,179.4,173.5,175.55,7594
N,79,37636,182,182,176.2,176.9,11598
N,79,37639,177.5,178,172.95,173.05,3620
N,79,37640,172,175,172,172.8,4514
N,79,37641,169.05,184,169.05,177.75,28920
N,79,37642,178.8,180,175,176.05,11176
N,79,37643,189.9,189.9,167.4,172.45,11380
N,79,37646,172.55,172.55,163.3,164.5,6226
N,79,37647,161.1,169.4,161.1,166.45,12597
N,79,37648,167,177,167,169.4,4718
N,79,37649,170.55,171.65,165,166.35,4349
N,79,37650,165,165,163.1,163.9,3560
N,79,37653,165.95,167,164.3,165.7,4826
N,79,37654,165.1,168.45,162,163,3610
N,79,37655,166.9,166.9,162.7,163.2,3046
N,79,37656,152,164.7,152,162.85,6185
N,79,37657,162.2,165.4,155,157.05,7450
N,79,37660,157.5,159.4,153.75,155.1,3141
N,79,37661,153.1,160,146.5,147.55,8287
N,79,37662,158,158,146.3,148.2,4259
N,79,37664,152,152,147.05,147.9,3261
N,79,37667,149.75,152.5,149,150,2789
N,79,37668,151.95,152.5,150.1,150.55,3900
N,79,37669,151.55,157.9,151.5,157.25,4746
N,79,37670,162,164,157,157.85,4208
N,79,37671,158,158,156.1,157.95,1650
N,79,37674,159,160,158,158.6,4707
N,79,37675,154.6,157,152.3,152.95,1921
N,79,37676,153.5,153.6,149.6,150.25,4224
N,79,37677,150,150.8,147.6,149,10460
N,79,37678,150,153.75,144,144.55,22172
N,79,37681,140.25,148,140.25,141.75,15327
N,79,37682,143.05,144.4,142.1,143.75,3312
N,79,37683,143.9,144,142,142.9,2546
N,79,37684,143,145,143,144.4,1350
N,79,37685,140.5,143.7,140.5,142.75,2897
N,79,37688,137.6,141.75,137.6,141.05,5144
N,79,37689,141,143.9,140,141.65,2862
N,79,37690,143.75,145,143.75,144.1,2190
N,79,37691,143,143.7,142.1,143.35,2210
N,79,37695,140.15,142,140,141.7,1125
N,79,37697,145.8,147.75,144,145.7,2589
N,79,37698,145,147,145,146.3,1790
N,79,37699,147,148,146.5,147.2,3091
N,79,37700,146.85,147.1,146,146.05,469
N,79,37702,143,146.15,143,145.75,1010
N,79,37703,144,145,141.1,142.3,3663
N,79,37704,143,144,142.3,142.55,2137
N,79,37705,141.65,146.75,141.6,145.35,1800
N,79,37706,143.05,143.95,140.75,141.05,3331
N,79,37709,136.25,142,136.25,140.8,2046
N,79,37710,138.1,143.45,138,143.1,1091
N,79,37711,141,147.5,141,147.1,2209
N,79,37712,146.9,147,145.25,146,1470
N,79,37713,145,148,145,146.5,905
N,79,37716,152,169,152,159.9,11055
N,79,37717,160,164,154.05,155.9,10017
N,79,37718,155,157.45,152.8,153.75,5554
N,79,37719,152.5,154,149,150.1,6000
N,79,37720,151.1,157,146.05,154.5,6370
N,79,37724,156.25,160,153.1,158.55,3319
N,79,37725,158.95,158.95,155.5,157.45,1917
N,79,37726,155,157.8,153,156.15,1445
N,79,37730,155,155.9,153.05,155.85,571
N,79,37731,155,156,154.05,155.6,920
N,79,37732,152,155,148.5,153,3484
N,79,37733,154.6,154.6,151.6,152.1,1970
N,79,37734,151.5,154.7,151.3,153.35,3255
N,79,37737,150.05,164,150.05,160.05,9288
N,79,37738,160.8,162.8,156,158.1,3787
N,79,37739,160,163.9,159.05,162.15,8503
N,79,37741,168,175,166.05,168.95,28776
N,79,37744,168.95,181,168.95,179.65,43261
N,79,37745,181.5,186.5,181.1,181.65,26602
N,79,37746,183.75,183.75,177,182.2,17167
N,79,37747,180.3,180.3,174,174.35,4756
N,79,37748,175.25,181.25,174.3,179.75,5395
N,79,37751,187.8,187.8,178.15,181.65,22194
N,79,37752,182.2,196.5,182,189.6,40154
N,79,37753,190,193,187.7,190.25,17783
N,79,37754,195,204.8,190,201,71311
N,79,37755,206.9,209.8,202.95,205.5,18045
N,79,37758,199,206.7,193,196.15,23187
N,79,37759,199.8,199.8,193,193.35,9243
N,79,37760,195,203,193,195.25,18952
N,79,37761,202,216.1,195.9,209.05,62940
N,79,37762,213,221.8,212.5,219.7,41369
N,79,37765,218,231.25,218,227.2,24512
N,79,37766,227,235,222.25,223.4,19003
N,79,37767,222,227,221.5,223.55,10300
N,79,37768,225,225,210.1,212.85,20379
N,79,37769,212.35,219.7,211,215.9,12817
N,79,37772,210,216,210,212.05,12366
N,79,37773,214,218,207.7,208.55,9585
N,79,37774,225,249.9,210.1,213.7,9843
N,79,37775,221,221.75,216,216.4,11755
N,79,37776,214.8,219,213.1,216.75,6600
N,79,37779,219.95,223,213.1,214.95,4218
N,79,37780,211.1,214.45,205,207.75,6207
N,79,37781,204,212,203.25,209,8993
N,79,37782,209.9,218,209.75,214.65,6819
N,79,37783,221,224,215,215.25,8789
N,79,37786,219,242.35,215,233.45,32407
N,79,37787,238.9,244.95,232.05,236.8,35963
N,79,37788,236,241.5,235.6,236.9,14670
N,79,37789,231.15,238,231.15,234.5,4904
N,79,37790,233.25,236.9,233.25,234.35,3794
N,79,37793,239.95,241.5,234.4,239.85,18812
N,79,37794,238,243.65,237,239.5,10039
N,79,37795,241.45,241.5,233.1,238.2,5729
N,79,37796,235.6,239.85,235.25,237,7015
N,79,37797,247,266,242,263.45,35350
N,79,37800,263.5,289,248.45,270.95,105612
N,79,37801,275,283.5,270.05,274.4,56052
N,79,37802,279.45,290.5,277.7,280.6,45435
N,79,37803,280.25,324.7,280.25,308.3,82303
N,79,37804,305,314.9,295.5,300.55,21206
N,79,37807,308,329.9,303,320.8,54160
N,79,37808,325,329.95,302,305.6,22165
N,79,37809,302,308,293.05,296.1,22402
N,79,37810,302,307,296,297.8,29161
N,79,37811,302,313,287.5,293.05,28476
N,79,37814,304.95,305,290,292.15,12051
N,79,37815,289,289,270.1,276.8,14180
N,79,37816,270.1,280,266.25,270.95,14961
N,79,37817,280,284,268,271.6,27112
N,79,37818,274,274,263.7,265.85,5831
N,79,37821,265,269.5,264,266.15,5979
N,79,37822,260,272,258.2,260.35,13775
N,79,37823,258.5,268,258,259.6,9713
N,79,37824,265,278,259.35,262.05,20832
N,79,37825,274,275,267.5,269.35,27632
N,79,37828,275,297.65,274.05,288.7,91741
N,79,37829,291,299,282.1,294.3,51799
N,79,37830,296.9,296.9,285,286.85,19336
N,79,37831,285,296,280.1,282.35,19255
N,79,37832,285,287,269.55,272.55,22574
N,79,37835,273,280,272.75,277.6,11871
N,79,37836,281.95,284,264,266.7,12300
N,79,37837,267,270,259,263.85,19810
N,79,37838,263,273.95,263,272.15,12575
N,79,37839,273.1,277.9,269.25,272.15,8595
N,79,37842,270.5,275,265.05,266.3,6187
N,79,37843,269.8,272,260,263.15,10348
N,79,37844,266,267.4,257.2,259.95,8471
N,79,37845,266,273.85,261.3,271.35,12705
N,79,37849,274.5,277,266.2,269.65,7142
N,79,37850,270,278,267,274.3,4193
N,79,37851,276,287,276,281.9,19095
N,79,37852,285.95,294,283,284.05,21015
N,79,37853,283.35,289.45,280,283.1,16080
N,79,37856,287.7,294,270.05,275.3,28661
N,79,37857,275,284.65,275,282.6,15756
N,79,37858,287.5,291,282,286.4,30091
N,79,37859,288.15,304.5,288.15,295.95,46945
N,79,37860,308.9,318,296,313.6,93713
N,79,37863,330,340,318.05,329.2,89840
N,79,37864,307.05,327.9,307.05,313.95,30477
N,79,37865,301.15,315,285.65,301.05,26793
N,79,37866,300,311,300,305.55,16379
N,79,37867,310,366.7,303,365.2,210239
N,79,37870,370,432,368,404.55,292067
N,79,37871,413,439,404,407.95,165492
N,79,37872,405,407.8,375.2,389.85,101627
N,79,37873,385,467,385,446.4,284747
N,79,37874,453.8,464,421,426.6,182106
N,79,37877,430,436.45,387,394.3,94968
N,79,37878,380.05,412,375.05,404.45,109682
N,79,37879,424.9,429,401,403.85,79942
N,79,37880,414.9,414.9,382.1,385.3,55494
N,79,37881,398.75,399.9,372,390.3,51551
N,79,37884,396.25,396.95,370.3,373.75,30125
N,79,37885,371,386.4,361,383.7,40535
N,79,37886,384.5,394,379,387.6,28476
N,79,37887,382,425,376.55,406.1,98000
N,79,37888,432,440,406,408.65,39770
N,79,37891,385,415.95,360,395.65,45158
N,79,37892,400,411.8,395.05,400.35,25691
N,79,37893,399,416,398,401.95,52019
N,79,37895,422,422,395.5,398.75,29982
N,79,37898,402.5,408,392,394.4,24556
N,79,37899,401,402.4,388,390.5,28799
N,79,37900,397.45,400,385.1,390,18749
N,79,37901,390,400.95,385,387.65,23107
N,79,37902,392.5,398.9,385.1,389.55,35755
N,79,37905,390.05,396.9,389.05,391.85,12022
N,79,37906,396,396,376.25,380.85,23050
N,79,37907,385,385,365,373.5,15507
N,79,37908,379.8,380,368.45,371.15,18743
N,79,37909,375,380,371,372.95,13925
N,79,37912,351,397.75,351,360.9,16096
N,79,37913,367,367,345,346.45,22106
N,79,37914,347.1,354,340.25,341.85,13030
N,79,37915,346.8,359,342.5,344.4,14485
N,79,37916,325,335,313.65,328.95,33681
N,79,37917,325,335,325,331.65,4860
N,79,37919,310,339,310,318.65,8641
N,79,37920,320,320,307.5,309.2,11164
N,79,37921,310,316,306.25,311.9,10367
N,79,37922,318.3,338.5,314.35,330.95,18590
N,79,37923,331,345,331,339.15,14409
N,79,37926,356.5,356.5,330.1,332.05,9336
N,79,37927,346,346,330,336.55,15273
N,79,37928,340.9,346.8,336.45,337.65,14678
N,79,37929,340.9,340.9,328,329.9,11824
N,79,37930,337.9,337.9,318,320.05,12746
N,79,37933,324,339.9,322.95,334,6490
N,79,37934,339.8,339.8,323.95,326.6,11618
N,79,37935,330,332.25,325.2,329.25,11013
N,79,37936,335,335,319,321.4,8138
N,79,37937,315.3,323.7,315.3,320.3,6465
N,79,37938,322,322,306.1,312.75,3188
N,79,37940,323.5,324,315.1,319.65,4898
N,79,37941,320,325,318.05,320.6,5162
N,79,37942,316.5,322.9,315,315.65,5493
N,79,37943,320,321,312.5,314.9,2102
N,79,37944,313,324,306,309.4,7975
N,79,37947,315,318,309,312.3,6134
N,79,37948,317.5,317.5,308.25,310.35,5271
N,79,37950,318.5,329,314.25,324.5,13503
N,79,37951,330,330.5,320,321.75,12079
N,79,37954,327.3,340,325,338,20999
N,79,37955,332,355,332,350.7,20290
N,79,37956,351,364.4,341.25,354.95,26131
N,79,37957,361,369.9,359.1,363.1,20935
N,79,37958,375,379,362,366.15,31436
N,79,37961,370,381,370,378.35,16449
N,79,37962,386,413.85,370.1,409,67909
N,79,37963,413.6,429.8,403,421.2,119149
N,79,37964,408,420,391,396.65,34994
N,79,37965,397,403,377.85,389,18900
N,79,37968,392,397.3,383.05,388.75,22397
N,79,37969,389,397,386,396.15,16847
N,79,37970,385,400,380.1,395.25,17953
N,79,37971,397.5,403,396,400,28425
N,79,37972,402.5,408,395,399.1,21513
N,79,37975,397,406.95,397,402.8,10519
N,79,37976,400,404,385,390.5,6852
N,79,37977,393.1,399.5,385,386.15,6222
N,79,37979,385,392.35,376.05,382.7,9199
N,79,37982,383.4,388.95,377,379.5,9626
N,79,37983,399.9,399.9,376.1,383.6,11274
N,79,37984,380.05,383.5,375,376.3,7682
N,79,37985,379,386,373,374.9,6903
N,79,37986,384,384,370.1,379.15,13861
N,79,37989,379,383.3,376.9,379.4,6161
N,79,37990,383,383,370,370.35,6672
N,79,37991,352.6,369.85,352.6,366.7,11044
N,79,37992,352,378,352,370.4,3718
N,79,37993,341.05,384,332.1,368.6,4600
N,79,37996,360.3,365,354.35,361.2,7783
N,79,37997,361,365,357.1,360.95,3761
N,79,37998,358,363.95,358,362.65,3533
N,79,37999,363,363,359,360.15,3223
N,79,38000,356.1,360,356,358.95,5950
N,79,38003,370,370,342.05,356.55,11191
N,79,38004,364.5,364.5,355.2,357.75,6951
N,79,38005,362.9,362.9,340.2,345.45,13885
N,79,38006,350,350,330,338.8,13394
N,79,38007,315.1,348,315.1,344.9,4807
N,79,38011,347,353,338,346.75,4946
N,79,38012,344.9,351.25,344.9,349.85,5516
N,79,38013,348,349.9,325.25,346.75,2055
N,79,38014,333.2,344.15,333.2,335.45,4125
N,79,38018,332,335,290,300.55,7723
N,79,38019,310,310,293.15,300.15,3873
N,79,38020,302.1,310,300,306.65,3602
N,79,38021,340,340,282.05,289.75,10594
N,79,38024,301,347.7,295.15,338.35,89941
N,79,38025,347.7,369.7,342.05,350.55,99928
N,79,38026,354.9,359.4,337.8,339.85,48413
N,79,38027,323,407.85,281.1,407.85,256273
N,79,38028,457.6,489.45,435,489.45,552723
N,79,38031,539,585,496,566.05,1738997
